pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source,x_mni,y_mni,z_mni,region_assigned
22291848,22474503_C2,verum_post_gt_pre,PAG,L,-4.0,-36.0,-8.0,MNI,t,2.46,not_reported,Enhanced local functional connectivity,Table 1,-4.0,-36.0,-8.0,Sub_Brain-Stem
22291848,22474503_C2,verum_post_gt_pre,Cerebellum,L,-8.0,-76.0,-35.0,MNI,t,2.71,not_reported,Enhanced local functional connectivity,Table 1,-8.0,-76.0,-35.0,unassigned
22291848,22474503_C3,group_comparison,Amygdala,R,24.0,-8.0,-20.0,MNI,t,2.34,not_reported,CV4 > CV12,Table 1,24.0,-8.0,-20.0,Sub_Right Hippocampus
22291848,22474503_C3,group_comparison,PAG (left),L,-4.0,-36.0,-8.0,MNI,t,2.46,not_reported,CV4 > CV12,Table 1,-4.0,-36.0,-8.0,Sub_Brain-Stem
22291848,22474503_C3,group_comparison,Cerebellum,L,-8.0,-76.0,-35.0,MNI,t,2.71,not_reported,CV4 > CV12,Table 1,-8.0,-76.0,-35.0,unassigned
22291848,22474503_C3,group_comparison,"Marginal gyrus BA40 (right, CV4>CV12)",R,44.0,-34.0,22.0,MNI,t,2.6,not_reported,CV4 > CV12,Table 1,44.0,-34.0,22.0,Cort_Parietal Opercular Cortex
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Lt. Middle Temporal Gyrus,Left,-57.0,-67.0,13.0,MNI,T-score,3.94,16,increased,table,-57.0,-67.0,13.0,"Cort_Lateral Occipital Cortex, inferior division"
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Rt. Inferior Frontal Gyrus,Right,60.0,5.0,16.0,MNI,T-score,5.46,127,increased,table,60.0,5.0,16.0,Cort_Precentral Gyrus
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Lt. Middle Frontal Gyrus,Left,-33.0,14.0,61.0,MNI,T-score,4.05,8,increased,table,-33.0,14.0,61.0,Cort_Middle Frontal Gyrus
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Lt. Middle Frontal Gyrus,Left,-39.0,59.0,7.0,MNI,T-score,3.78,19,increased,table,-39.0,59.0,7.0,Cort_Frontal Pole
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Rt. Inferior Frontal Gyrus,Right,57.0,29.0,7.0,MNI,T-score,3.64,6,increased,table,57.0,29.0,7.0,"Cort_Inferior Frontal Gyrus, pars triangularis"
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Lt. Inferior Frontal Gyrus,Left,-48.0,47.0,4.0,MNI,T-score,3.37,7,increased,table,-48.0,47.0,4.0,Cort_Frontal Pole
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Lt. Superior Frontal Gyrus,Left,-18.0,62.0,25.0,MNI,T-score,3.30,12,increased,table,-18.0,62.0,25.0,Cort_Frontal Pole
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Lt. Superior Frontal Gyrus,Left,-15.0,23.0,64.0,MNI,T-score,3.15,16,increased,table,-15.0,23.0,64.0,Cort_Superior Frontal Gyrus
22916152,con_MCI_vs_NOR_rest_increase,group_comparison,Lt. Lentiform Nucleus,Left,-15.0,2.0,-5.0,MNI,T-score,3.28,6,increased,table,-15.0,2.0,-5.0,Sub_Left Pallidum
22916152,con_MCI_vs_NOR_rest_decrease,group_comparison,Rt. Cingulate Gyrus,Right,12.0,-4.0,28.0,MNI,T-score,-3.19,16,decreased,table,12.0,-4.0,28.0,unassigned
22916152,con_MCI_vs_NOR_rest_decrease,group_comparison,Lt. Fusiform Gyrus,Left,-30.0,-37.0,-23.0,MNI,T-score,-3.15,6,decreased,table,-30.0,-37.0,-23.0,"Cort_Temporal Fusiform Cortex, posterior division"
22916152,con_AD_vs_NOR_rest_decrease,group_comparison,Lt. Temporal Lobe,Left,-42.0,-19.0,-17.0,MNI,T-score,-4.11,45,decreased,table,-42.0,-19.0,-17.0,unassigned
22916152,con_AD_vs_NOR_rest_decrease,group_comparison,Lt. Middle Frontal Gyrus,Left,-36.0,50.0,-14.0,MNI,T-score,-3.19,12,decreased,table,-36.0,50.0,-14.0,Cort_Frontal Pole
22916152,con_AD_vs_MCI_rest_decrease,group_comparison,Lt. Middle Temporal Lobe,Left,-48.0,-34.0,-2.0,MNI,T-score,-4.87,22,decreased,table,-48.0,-34.0,-2.0,"Cort_Middle Temporal Gyrus, posterior division"
22916152,con_AD_vs_MCI_rest_decrease,group_comparison,Lt. Middle Temporal Lobe,Left,-54.0,5.0,-23.0,MNI,T-score,-3.55,8,decreased,table,-54.0,5.0,-23.0,Cort_Temporal Pole
22916152,con_AD_vs_MCI_rest_decrease,group_comparison,Lt. Inferior Parietal lobule,Left,-60.0,-49.0,43.0,MNI,T-score,-3.89,54,decreased,table,-60.0,-49.0,43.0,"Cort_Supramarginal Gyrus, posterior division"
22916152,con_AD_vs_MCI_rest_decrease,group_comparison,Lt. Middle Frontal Gyrus,Left,-30.0,35.0,-14.0,MNI,T-score,-3.54,29,decreased,table,-30.0,35.0,-14.0,Cort_Frontal Orbital Cortex
22916152,con_AD_vs_MCI_rest_decrease,group_comparison,Rt. Precentral gyrus,Right,63.0,-1.0,31.0,MNI,T-score,-3.34,8,decreased,table,63.0,-1.0,31.0,Cort_Precentral Gyrus
22916152,con_AD_vs_MCI_rest_decrease,group_comparison,Lt. Frontal Sub Gyral,Left,-12.0,20.0,-8.0,MNI,T-score,-3.24,9,decreased,table,-12.0,20.0,-8.0,unassigned
22916152,con_AD_vs_MCI_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,-33.0,20.0,58.0,MNI,T-score,-3.08,6,decreased,table,-33.0,20.0,58.0,Cort_Middle Frontal Gyrus
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Cerebellum Posterior lobe,Left,-27.0,-49.0,-50.0,MNI,T-score,4.77,12,increased,table,-27.0,-49.0,-50.0,unassigned
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Cerebellum Posterior lobe,Left,-36.0,-70.0,-41.0,MNI,T-score,4.45,109,increased,table,-36.0,-70.0,-41.0,unassigned
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Cerebellum Posterior lobe,Right,51.0,-64.0,-38.0,MNI,T-score,6.81,231,increased,table,51.0,-64.0,-38.0,unassigned
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Cerebellum Posterior lobe,Right,36.0,-40.0,-44.0,MNI,T-score,3.78,11,increased,table,36.0,-40.0,-44.0,unassigned
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Cerebellum Posterior lobe,Left,-9.0,-91.0,-26.0,MNI,T-score,4.03,12,increased,table,-9.0,-91.0,-26.0,unassigned
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Cerebellum Posterior lobe,Left,-3.0,-61.0,-17.0,MNI,T-score,3.46,6,increased,table,-3.0,-61.0,-17.0,unassigned
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Middle Temporal Gyrus,Left,-48.0,11.0,-41.0,MNI,T-score,4.35,24,increased,table,-48.0,11.0,-41.0,Cort_Temporal Pole
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Fusiform Gyrus,Left,-36.0,-76.0,-17.0,MNI,T-score,5.55,92,increased,table,-36.0,-76.0,-17.0,Cort_Occipital Fusiform Gyrus
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Inferior Temporal Gyrus,Left,-39.0,-13.0,-26.0,MNI,T-score,3.60,5,increased,table,-39.0,-13.0,-26.0,"Cort_Temporal Fusiform Cortex, posterior division"
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Parahippocampa Gyrus,Right,18.0,-10.0,-17.0,MNI,T-score,5.98,53,increased,table,18.0,-10.0,-17.0,Sub_Right Amygdala
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Middle Temporal Gyrus,Right,60.0,8.0,-20.0,MNI,T-score,4.47,18,increased,table,60.0,8.0,-20.0,Cort_Temporal Pole
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Fusiform Gyrus,Right,36.0,-70.0,-17.0,MNI,T-score,4.78,20,increased,table,36.0,-70.0,-17.0,Cort_Occipital Fusiform Gyrus
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Middle Temporal Gyrus,Right,63.0,-31.0,-14.0,MNI,T-score,3.41,7,increased,table,63.0,-31.0,-14.0,"Cort_Middle Temporal Gyrus, posterior division"
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Fusiform Gyrus,Right,21.0,-55.0,-8.0,MNI,T-score,3.36,10,increased,table,21.0,-55.0,-8.0,Cort_Lingual Gyrus
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Middle Temporal Gyrus,Right,66.0,-16.0,-5.0,MNI,T-score,4.39,43,increased,table,66.0,-16.0,-5.0,"Cort_Superior Temporal Gyrus, posterior division"
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt and Lt. Frontal Lobe,bilateral,21.0,44.0,-2.0,MNI,T-score,7.35,9324,increased,table,21.0,44.0,-2.0,unassigned
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Occipital Lobe,Left,-12.0,-106.0,4.0,MNI,T-score,4.21,25,increased,table,-12.0,-106.0,4.0,Cort_Occipital Pole
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Occipital Lobe,Right,45.0,-85.0,4.0,MNI,T-score,5.24,54,increased,table,45.0,-85.0,4.0,"Cort_Lateral Occipital Cortex, inferior division"
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Occipital Lobe,Right,27.0,-97.0,22.0,MNI,T-score,6.09,212,increased,table,27.0,-97.0,22.0,Cort_Occipital Pole
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Inferior Parietal Lobule,Left,-51.0,-40.0,25.0,MNI,T-score,3.85,12,increased,table,-51.0,-40.0,25.0,Cort_Parietal Opercular Cortex
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Inferior Parietal Lobule,Right,54.0,-28.0,25.0,MNI,T-score,3.48,10,increased,table,54.0,-28.0,25.0,Cort_Parietal Opercular Cortex
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Postcentral Gyrus,Right,54.0,-28.0,43.0,MNI,T-score,3.85,13,increased,table,54.0,-28.0,43.0,"Cort_Supramarginal Gyrus, anterior division"
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Inferior Parietal Lobule,Right,51.0,-43.0,55.0,MNI,T-score,4.83,26,increased,table,51.0,-43.0,55.0,"Cort_Supramarginal Gyrus, posterior division"
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Posterior lobe,Right,33.0,-76.0,-50.0,MNI,T-score,-3.91,5,decreased,table,33.0,-76.0,-50.0,unassigned
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior lobe,Left,-3.0,-70.0,-50.0,MNI,T-score,-4.53,20,decreased,table,-3.0,-70.0,-50.0,unassigned
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Anterior lobe,Left,-36.0,-40.0,-41.0,MNI,T-score,-3.69,5,decreased,table,-36.0,-40.0,-41.0,unassigned
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Anterior lobe,Right,42.0,-43.0,-32.0,MNI,T-score,-5.19,31,decreased,table,42.0,-43.0,-32.0,unassigned
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Posterior lobe,Right,24.0,-73.0,-17.0,MNI,T-score,-4.11,10,decreased,table,24.0,-73.0,-17.0,Cort_Occipital Fusiform Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Temporal lobe,Right,66.0,-7.0,10.0,MNI,T-score,-4.56,7,decreased,table,66.0,-7.0,10.0,Cort_Postcentral Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,-24.0,-10.0,73.0,MNI,T-score,-5.28,60,decreased,table,-24.0,-10.0,73.0,Cort_Precentral Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Middle Frontal Gyrus,Right,27.0,5.0,70.0,MNI,T-score,-4.01,7,decreased,table,27.0,5.0,70.0,Cort_Superior Frontal Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Superior Frontal Gyrus,Right,21.0,-10.0,70.0,MNI,T-score,-3.64,16,decreased,table,21.0,-10.0,70.0,Cort_Precentral Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Precentral Gyrus,Left,-42.0,-10.0,61.0,MNI,T-score,-4.06,5,decreased,table,-42.0,-10.0,61.0,Cort_Precentral Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Paracentral Lobule,Left,-3.0,-28.0,52.0,MNI,T-score,-5.20,52,decreased,table,-3.0,-28.0,52.0,Cort_Precentral Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Postcentral Gyrus,Right,42.0,-28.0,61.0,MNI,T-score,-6.06,222,decreased,table,42.0,-28.0,61.0,Cort_Postcentral Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Superior Parietal Lobe,Left,-30.0,-55.0,67.0,MNI,T-score,-5.15,66,decreased,table,-30.0,-55.0,67.0,Cort_Superior Parietal Lobule
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Paracentral Lobule,Left,-15.0,-28.0,76.0,MNI,T-score,-4.20,18,decreased,table,-15.0,-28.0,76.0,Cort_Precentral Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Lingual Gyrus,Right,6.0,-79.0,-11.0,MNI,T-score,-3.88,8,decreased,table,6.0,-79.0,-11.0,Cort_Lingual Gyrus
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Limbic Lobe,Right,24.0,-10.0,-35.0,MNI,T-score,-4.16,19,decreased,table,24.0,-10.0,-35.0,"Cort_Parahippocampal Gyrus, anterior division"
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Cerebellum Posterior lobe,Right,51.0,-67.0,-32.0,MNI,T-score,4.14,7,increased,table,51.0,-67.0,-32.0,unassigned
22916152,con_AD_acup_vs_rest_increase,group_comparison,Lt. Medial Frontal Gyrus,Left,0.0,53.0,-20.0,MNI,T-score,4.46,18,increased,table,0.0,53.0,-20.0,Cort_Frontal Medial Cortex
22916152,con_AD_acup_vs_rest_increase,group_comparison,Lt. Inferior Frontal Gyrus,Left,-12.0,11.0,-14.0,MNI,T-score,4.78,31,increased,table,-12.0,11.0,-14.0,unassigned
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Middle Frontal Gyrus,Right,27.0,38.0,-5.0,MNI,T-score,4.89,61,increased,table,27.0,38.0,-5.0,unassigned
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Superior Frontal Gyrus,Right,45.0,-85.0,1.0,MNI,T-score,3.74,12,increased,table,45.0,-85.0,1.0,"Cort_Lateral Occipital Cortex, inferior division"
22916152,con_AD_acup_vs_rest_increase,group_comparison,Lt. Inferior Frontal Gyrus,Left,-57.0,29.0,7.0,MNI,T-score,4.31,26,increased,table,-57.0,29.0,7.0,unassigned
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Inferior Parietal lobule,Right,42.0,-58.0,58.0,MNI,T-score,4.37,36,increased,table,42.0,-58.0,58.0,"Cort_Lateral Occipital Cortex, superior division"
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Middle Occipital Gyrus,Right,21.0,62.0,-2.0,MNI,T-score,3.83,12,increased,table,21.0,62.0,-2.0,Cort_Frontal Pole
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Middle Occipital Gyrus,Right,33.0,-91.0,25.0,MNI,T-score,4.44,20,increased,table,33.0,-91.0,25.0,Cort_Occipital Pole
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior lobe,Left,-39.0,-79.0,-41.0,MNI,T-score,-4.69,8,decreased,table,-39.0,-79.0,-41.0,unassigned
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-48.0,-67.0,-38.0,MNI,T-score,-3.59,11,decreased,table,-48.0,-67.0,-38.0,unassigned
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Anterior Lobe,Right,30.0,-49.0,-35.0,MNI,T-score,-4.10,66,decreased,table,30.0,-49.0,-35.0,unassigned
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Middle Temporal Gyrus,Right,57.0,2.0,-29.0,MNI,T-score,-3.74,10,decreased,table,57.0,2.0,-29.0,"Cort_Middle Temporal Gyrus, anterior division"
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Superior Temporal Gyrus,Right,42.0,-58.0,13.0,MNI,T-score,-3.44,5,decreased,table,42.0,-58.0,13.0,"Cort_Middle Temporal Gyrus, temporooccipital part"
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Middle Frontal Gyrus,Right,42.0,-1.0,46.0,MNI,T-score,-4.07,60,decreased,table,42.0,-1.0,46.0,Cort_Precentral Gyrus
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Medial Frontal Gyrus,Left,0.0,-10.0,55.0,MNI,T-score,-3.93,23,decreased,table,0.0,-10.0,55.0,Cort_Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Brainstem,Left,-6.0,-25.0,-11.0,MNI,T-score,-3.40,5,decreased,table,-6.0,-25.0,-11.0,Sub_Brain-Stem
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-36.0,-67.0,-41.0,MNI,T-score,4.57,33,increased,table,-36.0,-67.0,-41.0,unassigned
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt.Cerebellum Posterior Lobe,Right,51.0,-64.0,-35.0,MNI,T-score,4.51,17,increased,table,51.0,-64.0,-35.0,unassigned
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Fusiform Gyrus,Right,36.0,-70.0,-20.0,MNI,T-score,5.49,31,increased,table,36.0,-70.0,-20.0,Cort_Occipital Fusiform Gyrus
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Parahippocampa Gyrus,Right,21.0,-13.0,-17.0,MNI,T-score,5.34,32,increased,table,21.0,-13.0,-17.0,Sub_Right Hippocampus
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Middle temporal Gyrus,Right,57.0,8.0,-23.0,MNI,T-score,4.65,28,increased,table,57.0,8.0,-23.0,Cort_Temporal Pole
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Middle temporal Gyrus,Right,63.0,-31.0,-17.0,MNI,T-score,4.09,33,increased,table,63.0,-31.0,-17.0,"Cort_Middle Temporal Gyrus, posterior division"
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Fusiform,Left,-33.0,-73.0,-17.0,MNI,T-score,3.65,7,increased,table,-33.0,-73.0,-17.0,Cort_Occipital Fusiform Gyrus
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Frontal Lobe,Right,12.0,23.0,16.0,MNI,T-score,5.54,1128,increased,table,12.0,23.0,16.0,unassigned
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Medial Frontal gyrus,Left,-18.0,29.0,34.0,MNI,T-score,3.95,169,increased,table,-18.0,29.0,34.0,unassigned
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Frontal lobe Sub-Gyral,Left,-27.0,-43.0,-8.0,MNI,T-score,3.76,27,increased,table,-27.0,-43.0,-8.0,Cort_Lingual Gyrus
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Superior Frontal Gyrus,Left,-9.0,26.0,49.0,MNI,T-score,3.37,5,increased,table,-9.0,26.0,49.0,unassigned
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Lentiform Nucleus,Right,30.0,-19.0,1.0,MNI,T-score,4.03,17,increased,table,30.0,-19.0,1.0,Sub_Right Putamen
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Extra-Nuclear,Left,-18.0,20.0,10.0,MNI,T-score,4.46,165,increased,table,-18.0,20.0,10.0,Sub_Left Caudate
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Thalamus,Right,6.0,-22.0,7.0,MNI,T-score,4.26,89,increased,table,6.0,-22.0,7.0,Sub_Right Thalamus
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Right Cerebrum sub lobar,Right,0.0,8.0,13.0,MNI,T-score,3.38,15,increased,table,0.0,8.0,13.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt.Cerebellum Posterior Lobe,Right,33.0,-76.0,-50.0,MNI,T-score,-4.16,7,decreased,table,33.0,-76.0,-50.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-3.0,-70.0,-47.0,MNI,T-score,-5.06,24,decreased,table,-3.0,-70.0,-47.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Cerebellum Anterior Lobe,Left,-42.0,-52.0,-29.0,MNI,T-score,-6.67,108,decreased,table,-42.0,-52.0,-29.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-18.0,-85.0,-35.0,MNI,T-score,-4.06,6,decreased,table,-18.0,-85.0,-35.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt.Cerebellum Posterior Lobe,Right,0.0,-70.0,-26.0,MNI,T-score,-4.69,59,decreased,table,0.0,-70.0,-26.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Middle Temporal Gyrus,Left,-57.0,-70.0,7.0,MNI,T-score,-5.17,39,decreased,table,-57.0,-70.0,7.0,"Cort_Lateral Occipital Cortex, inferior division"
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Fusiform Gyrus,Right,24.0,-73.0,-14.0,MNI,T-score,-4.32,26,decreased,table,24.0,-73.0,-14.0,Cort_Occipital Fusiform Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Middle Temporal Gyrus,Right,54.0,-46.0,4.0,MNI,T-score,-4.20,73,decreased,table,54.0,-46.0,4.0,"Cort_Middle Temporal Gyrus, temporooccipital part"
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Temporal Gyrus,Left,-57.0,-10.0,7.0,MNI,T-score,-3.86,9,decreased,table,-57.0,-10.0,7.0,Cort_Central Opercular Cortex
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Inferior Temporal Gyrus,Right,63.0,-58.0,-8.0,MNI,T-score,-3.54,8,decreased,table,63.0,-58.0,-8.0,"Cort_Middle Temporal Gyrus, temporooccipital part"
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,-15.0,59.0,28.0,MNI,T-score,-5.61,14,decreased,table,-15.0,59.0,28.0,Cort_Frontal Pole
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Frontal lobe,Left,-6.0,-1.0,-14.0,MNI,T-score,-4.39,10,decreased,table,-6.0,-1.0,-14.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,18.0,-100.0,-11.0,MNI,T-score,-3.69,6,decreased,table,18.0,-100.0,-11.0,Cort_Occipital Pole
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Inferior Frontal Gyrus,Left,-54.0,8.0,28.0,MNI,T-score,-4.13,32,decreased,table,-54.0,8.0,28.0,Cort_Precentral Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Precental Gyrus,Right,66.0,-13.0,31.0,MNI,T-score,-3.99,11,decreased,table,66.0,-13.0,31.0,Cort_Postcentral Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Precental Gyrus,Right,39.0,-25.0,61.0,MNI,T-score,-4.54,124,decreased,table,39.0,-25.0,61.0,Cort_Postcentral Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Middle Frontal Gyrus,Right,30.0,2.0,67.0,MNI,T-score,-4.04,17,decreased,table,30.0,2.0,67.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Precentral Gyrus,Left,-42.0,-7.0,61.0,MNI,T-score,-3.72,6,decreased,table,-42.0,-7.0,61.0,Cort_Precentral Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Precentral Gyrus,Left,-36.0,-19.0,67.0,MNI,T-score,-4.41,13,decreased,table,-36.0,-19.0,67.0,Cort_Precentral Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,-30.0,-7.0,70.0,MNI,T-score,-4.03,30,decreased,table,-30.0,-7.0,70.0,unassigned
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Postcentral Gyrus,Right,66.0,-10.0,13.0,MNI,T-score,-4.30,22,decreased,table,66.0,-10.0,13.0,Cort_Postcentral Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Postcentral Gyrus,Left,-54.0,-19.0,34.0,MNI,T-score,-4.93,257,decreased,table,-54.0,-19.0,34.0,Cort_Postcentral Gyrus
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Inferior parietal lobule,Left,-36.0,-76.0,49.0,MNI,T-score,-4.11,17,decreased,table,-36.0,-76.0,49.0,"Cort_Lateral Occipital Cortex, superior division"
