pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Fusiform Gyrus,Right,21.0,-55.0,-8.0,MNI,T-score,3.36,10,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Middle Temporal Gyrus,Right,66.0,-16.0,-5.0,MNI,T-score,4.39,43,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt and Lt. Frontal Lobe,bilateral,21.0,44.0,-2.0,MNI,T-score,7.35,9324,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Occipital Lobe,Left,-12.0,-106.0,4.0,MNI,T-score,4.21,25,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Occipital Lobe,Right,45.0,-85.0,4.0,MNI,T-score,5.24,54,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Occipital Lobe,Right,27.0,-97.0,22.0,MNI,T-score,6.09,212,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Lt. Inferior Parietal Lobule,Left,-51.0,-40.0,25.0,MNI,T-score,3.85,12,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Inferior Parietal Lobule,Right,54.0,-28.0,25.0,MNI,T-score,3.48,10,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Postcentral Gyrus,Right,54.0,-28.0,43.0,MNI,T-score,3.85,13,increased,table
22916152,con_MCI_acup_vs_rest_increase,group_comparison,Rt. Inferior Parietal Lobule,Right,51.0,-43.0,55.0,MNI,T-score,4.83,26,increased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Posterior lobe,Right,33.0,-76.0,-50.0,MNI,T-score,-3.91,5,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior lobe,Left,-3.0,-70.0,-50.0,MNI,T-score,-4.53,20,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Anterior lobe,Left,-36.0,-40.0,-41.0,MNI,T-score,-3.69,5,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Anterior lobe,Right,42.0,-43.0,-32.0,MNI,T-score,-5.19,31,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Posterior lobe,Right,24.0,-73.0,-17.0,MNI,T-score,-4.11,10,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Temporal lobe,Right,66.0,-7.0,10.0,MNI,T-score,-4.56,7,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,-24.0,-10.0,73.0,MNI,T-score,-5.28,60,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Middle Frontal Gyrus,Right,27.0,5.0,70.0,MNI,T-score,-4.01,7,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Superior Frontal Gyrus,Right,21.0,-10.0,70.0,MNI,T-score,-3.64,16,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Precentral Gyrus,Left,-42.0,-10.0,61.0,MNI,T-score,-4.06,5,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Paracentral Lobule,Left,-3.0,-28.0,52.0,MNI,T-score,-5.20,52,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Postcentral Gyrus,Right,42.0,-28.0,61.0,MNI,T-score,-6.06,222,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Superior Parietal Lobe,Left,-30.0,-55.0,67.0,MNI,T-score,-5.15,66,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Lt. Paracentral Lobule,Left,-15.0,-28.0,76.0,MNI,T-score,-4.20,18,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Lingual Gyrus,Right,6.0,-79.0,-11.0,MNI,T-score,-3.88,8,decreased,table
22916152,con_MCI_acup_vs_rest_decrease,group_comparison,Rt. Limbic Lobe,Right,24.0,-10.0,-35.0,MNI,T-score,-4.16,19,decreased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Cerebellum Posterior lobe,Right,51.0,-67.0,-32.0,MNI,T-score,4.14,7,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Lt. Medial Frontal Gyrus,Left,0.0,53.0,-20.0,MNI,T-score,4.46,18,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Lt. Inferior Frontal Gyrus,Left,-12.0,11.0,-14.0,MNI,T-score,4.78,31,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Middle Frontal Gyrus,Right,27.0,38.0,-5.0,MNI,T-score,4.89,61,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Superior Frontal Gyrus,Right,45.0,-85.0,1.0,MNI,T-score,3.74,12,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Lt. Inferior Frontal Gyrus,Left,-57.0,29.0,7.0,MNI,T-score,4.31,26,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Inferior Parietal lobule,Right,42.0,-58.0,58.0,MNI,T-score,4.37,36,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Middle Occipital Gyrus,Right,21.0,62.0,-2.0,MNI,T-score,3.83,12,increased,table
22916152,con_AD_acup_vs_rest_increase,group_comparison,Rt. Middle Occipital Gyrus,Right,33.0,-91.0,25.0,MNI,T-score,4.44,20,increased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior lobe,Left,-39.0,-79.0,-41.0,MNI,T-score,-4.69,8,decreased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-48.0,-67.0,-38.0,MNI,T-score,-3.59,11,decreased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Cerebellum Anterior Lobe,Right,30.0,-49.0,-35.0,MNI,T-score,-4.10,66,decreased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Middle Temporal Gyrus,Right,57.0,2.0,-29.0,MNI,T-score,-3.74,10,decreased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Superior Temporal Gyrus,Right,42.0,-58.0,13.0,MNI,T-score,-3.44,5,decreased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Rt. Middle Frontal Gyrus,Right,42.0,-1.0,46.0,MNI,T-score,-4.07,60,decreased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Medial Frontal Gyrus,Left,0.0,-10.0,55.0,MNI,T-score,-3.93,23,decreased,table
22916152,con_AD_acup_vs_rest_decrease,group_comparison,Lt. Brainstem,Left,-6.0,-25.0,-11.0,MNI,T-score,-3.40,5,decreased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-36.0,-67.0,-41.0,MNI,T-score,4.57,33,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt.Cerebellum Posterior Lobe,Right,51.0,-64.0,-35.0,MNI,T-score,4.51,17,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Fusiform Gyrus,Right,36.0,-70.0,-20.0,MNI,T-score,5.49,31,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Parahippocampa Gyrus,Right,21.0,-13.0,-17.0,MNI,T-score,5.34,32,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Middle temporal Gyrus,Right,57.0,8.0,-23.0,MNI,T-score,4.65,28,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Middle temporal Gyrus,Right,63.0,-31.0,-17.0,MNI,T-score,4.09,33,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Fusiform,Left,-33.0,-73.0,-17.0,MNI,T-score,3.65,7,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Frontal Lobe,Right,12.0,23.0,16.0,MNI,T-score,5.54,1128,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Medial Frontal gyrus,Left,-18.0,29.0,34.0,MNI,T-score,3.95,169,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Frontal lobe Sub-Gyral,Left,-27.0,-43.0,-8.0,MNI,T-score,3.76,27,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Superior Frontal Gyrus,Left,-9.0,26.0,49.0,MNI,T-score,3.37,5,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Lentiform Nucleus,Right,30.0,-19.0,1.0,MNI,T-score,4.03,17,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Lt. Extra-Nuclear,Left,-18.0,20.0,10.0,MNI,T-score,4.46,165,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Thalamus,Right,6.0,-22.0,7.0,MNI,T-score,4.26,89,increased,table
22916152,con_MCI_postacup_vs_rest_increase,group_comparison,Rt. Right Cerebrum sub lobar,Right,0.0,8.0,13.0,MNI,T-score,3.38,15,increased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt.Cerebellum Posterior Lobe,Right,33.0,-76.0,-50.0,MNI,T-score,-4.16,7,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-3.0,-70.0,-47.0,MNI,T-score,-5.06,24,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Cerebellum Anterior Lobe,Left,-42.0,-52.0,-29.0,MNI,T-score,-6.67,108,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-18.0,-85.0,-35.0,MNI,T-score,-4.06,6,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt.Cerebellum Posterior Lobe,Right,0.0,-70.0,-26.0,MNI,T-score,-4.69,59,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Middle Temporal Gyrus,Left,-57.0,-70.0,7.0,MNI,T-score,-5.17,39,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Fusiform Gyrus,Right,24.0,-73.0,-14.0,MNI,T-score,-4.32,26,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Middle Temporal Gyrus,Right,54.0,-46.0,4.0,MNI,T-score,-4.20,73,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Temporal Gyrus,Left,-57.0,-10.0,7.0,MNI,T-score,-3.86,9,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Inferior Temporal Gyrus,Right,63.0,-58.0,-8.0,MNI,T-score,-3.54,8,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,-15.0,59.0,28.0,MNI,T-score,-5.61,14,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Frontal lobe,Left,-6.0,-1.0,-14.0,MNI,T-score,-4.39,10,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,18.0,-100.0,-11.0,MNI,T-score,-3.69,6,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Inferior Frontal Gyrus,Left,-54.0,8.0,28.0,MNI,T-score,-4.13,32,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Precental Gyrus,Right,66.0,-13.0,31.0,MNI,T-score,-3.99,11,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Precental Gyrus,Right,39.0,-25.0,61.0,MNI,T-score,-4.54,124,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Middle Frontal Gyrus,Right,30.0,2.0,67.0,MNI,T-score,-4.04,17,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Precentral Gyrus,Left,-42.0,-7.0,61.0,MNI,T-score,-3.72,6,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Precentral Gyrus,Left,-36.0,-19.0,67.0,MNI,T-score,-4.41,13,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior Frontal Gyrus,Left,-30.0,-7.0,70.0,MNI,T-score,-4.03,30,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Postcentral Gyrus,Right,66.0,-10.0,13.0,MNI,T-score,-4.30,22,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Postcentral Gyrus,Left,-54.0,-19.0,34.0,MNI,T-score,-4.93,257,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Inferior parietal lobule,Left,-36.0,-76.0,49.0,MNI,T-score,-4.11,17,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Angular,Right,36.0,-70.0,55.0,MNI,T-score,-3.83,9,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Superior parietal lobule,Right,30.0,-55.0,52.0,MNI,T-score,-3.87,19,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Superior parietal lobule,Left,-39.0,-40.0,61.0,MNI,T-score,-5.73,276,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Rt. Postcentral Gyrus,Right,24.0,-55.0,70.0,MNI,T-score,-6.66,189,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Occipital superior lobe,Left,-15.0,-85.0,46.0,MNI,T-score,-3.62,6,decreased,table
22916152,con_MCI_postacup_vs_rest_decrease,group_comparison,Lt. Cuneus,Left,-27.0,-94.0,28.0,MNI,T-score,-5.82,22,decreased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Cerebellum Posterior lobe,Right,48.0,-67.0,-29.0,MNI,T-score,4.48,29,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Lt. Inferior Temporal Gyrus,Left,-60.0,-22.0,-26.0,MNI,T-score,4.43,7,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Middle Temporal Gyrus,Right,-66.0,-43.0,-5.0,MNI,T-score,3.50,10,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Lt. Inferior Frontal Gyrus,Left,-12.0,14.0,-14.0,MNI,T-score,3.49,7,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Superior Frontal Gyrus,Right,21.0,62.0,1.0,MNI,T-score,5.08,32,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Middle Frontal Gyrus,Right,30.0,35.0,-2.0,MNI,T-score,4.47,45,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Lt. Superior Frontal Gyrus,Left,-15.0,29.0,46.0,MNI,T-score,4.27,52,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Superior Frontal Gyrus,Right,3.0,32.0,61.0,MNI,T-score,3.42,11,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Lt. Precentral Gyrus,Left,-9.0,-22.0,67.0,MNI,T-score,3.34,11,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Precentral Gyrus,Right,21.0,-22.0,70.0,MNI,T-score,3.72,30,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Lt. Medial Frontal Gyrus,Left,-3.0,-16.0,76.0,MNI,T-score,3.65,7,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Middle Occipital Gyrus,Right,48.0,-82.0,-2.0,MNI,T-score,4.71,49,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Lt. Middle Occipital Gyrus,Left,-42.0,-79.0,13.0,MNI,T-score,4.81,1365,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Lt. Supramarginal Gyrus,Left,-54.0,-43.0,31.0,MNI,T-score,3.29,5,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Supramarginal Gyrus,Right,48.0,-52.0,34.0,MNI,T-score,3.50,23,increased,table
22916152,con_AD_postacup_vs_rest_increase,group_comparison,Rt. Superior Parietal lobule,Right,39.0,-61.0,61.0,MNI,T-score,4.46,23,increased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Lt. Cerebellum Posterior Lobe,Left,-21.0,-61.0,-23.0,MNI,T-score,-3.64,7,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Rt. Parahippocampa Gyrus,Right,21.0,-10.0,-14.0,MNI,T-score,-3.88,12,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Lt. Parahippocampa Gyrus,Left,-33.0,-28.0,-26.0,MNI,T-score,-3.68,5,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Lt. Parahippocampa Gyrus,Left,-15.0,-25.0,-14.0,MNI,T-score,-4.10,100,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Rt.Middle Frontal Gyrus,Right,42.0,-1.0,46.0,MNI,T-score,-3.58,23,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Lt. Lingual Gyrus,Left,-3.0,-61.0,1.0,MNI,T-score,-3.95,41,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Rt.Cingulate Gyrus,Right,12.0,-4.0,37.0,MNI,T-score,-3.40,11,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Rt.Cingulate Gyrus,Right,6.0,-1.0,49.0,MNI,T-score,-3.57,15,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Lt. Lentiform Nucleus,Left,-15.0,-4.0,7.0,MNI,T-score,-3.95,36,decreased,table
22916152,con_AD_postacup_vs_rest_decrease,group_comparison,Rt. Brainstem,Right,6.0,-19.0,-14.0,MNI,T-score,-3.35,5,decreased,table
23152865,con_RA_vs_SA,verum_gt_sham,VII,R,4.0,-83.0,32.0,Talairach space,Z,2.91,not_reported,RA > SA,table
23152865,con_RA_vs_SA,verum_gt_sham,Visual-parietal area,R,35.0,-54.0,23.0,Talairach space,Z,2.49,not_reported,RA > SA,table
23152865,con_EG_vs_NE,correlation_expectancy,MFG,L,-2.0,35.0,48.0,Talairach space,Z,4.06,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,OFC,R,44.0,19.0,-13.0,Talairach space,Z,2.85,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,OFC,L,-42.0,25.0,-15.0,Talairach space,Z,3.27,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,DLPFC,R,42.0,38.0,26.0,Talairach space,Z,2.96,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,DLPFC,L,-24.0,61.0,8.0,Talairach space,Z,3.07,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,SII,R,67.0,-7.0,13.0,Talairach space,Z,2.85,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,SII,L,-61.0,-23.0,12.0,Talairach space,Z,2.73,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,Temporal pole,L,-24.0,4.0,-30.0,Talairach space,Z,2.84,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,VII,R,36.0,-93.0,0.0,Talairach space,Z,3.16,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,Cerebellum,R,4.0,-71.0,-13.0,Talairach space,Z,2.62,not_reported,EG > NE,table
23152865,con_EG_vs_NE,correlation_expectancy,Cerebellum,L,-18.0,-85.0,-19.0,Talairach space,Z,2.71,not_reported,EG > NE,table
23152865,con_A_vs_C,verum_gt_sham,VII,R,6.0,-80.0,32.0,Talairach space,Z,3.04,not_reported,Group A > Group C,table
23152865,con_A_vs_C,verum_gt_sham,Cerebellum,R,18.0,-30.0,-15.0,Talairach space,Z,4.04,not_reported,Group A > Group C,table
23152865,con_A_vs_C,verum_gt_sham,Cerebellum,L,-34.0,-45.0,-40.0,Talairach space,Z,2.64,not_reported,Group A > Group C,table
23152865,con_B_vs_D,verum_gt_sham,VII,L,-14.0,-59.0,18.0,Talairach space,Z,2.79,not_reported,Group B > Group D,table
23152865,con_B_vs_D,verum_gt_sham,OFC,R,26.0,38.0,-19.0,Talairach space,Z,3.72,not_reported,Group B > Group D,table
23152865,con_A_vs_B,correlation_expectancy,MFG,L,-1.0,33.0,35.0,Talairach space,Z,3.09,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,DLPFC,R,40.0,36.0,28.0,Talairach space,Z,2.47,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,DLPFC,L,-26.0,59.0,10.0,Talairach space,Z,3.59,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,OFC,R,46.0,19.0,-13.0,Talairach space,Z,2.94,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,SI/MI,L,-6.0,-39.0,65.0,Talairach space,Z,2.55,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,SI/MI,R,4.0,16.0,43.0,Talairach space,Z,3.21,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,SII,R,50.0,-52.0,50.0,Talairach space,Z,2.79,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,SII,R,28.0,-65.0,60.0,Talairach space,Z,3.42,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,Temporal pole,L,-44.0,20.0,-23.0,Talairach space,Z,2.88,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,VI,R,20.0,-82.0,-11.0,Talairach space,Z,3.57,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,VII,R,28.0,-64.0,3.0,Talairach space,Z,2.94,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,Uncus,L,-24.0,2.0,-32.0,Talairach space,Z,2.78,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,Cerebellum,R,12.0,-59.0,-9.0,Talairach space,Z,2.86,not_reported,Group A > Group B,table
23152865,con_A_vs_B,correlation_expectancy,Cerebellum,L,-20.0,-85.0,-19.0,Talairach space,Z,2.61,not_reported,Group A > Group B,table
23152865,con_C_vs_D,correlation_expectancy,MFG,L,-4.0,37.0,50.0,Talairach space,Z,3.36,not_reported,Group C > Group D,table
23152865,23145088_C1,verum_gt_sham,VII (secondary visual cortex),R,4.0,-83.0,32.0,TAL,Z,2.91,not_reported,RA > SA,Table 2
23152865,23145088_C1,verum_gt_sham,Visual-parietal area,R,35.0,-54.0,23.0,TAL,Z,2.49,not_reported,RA > SA,Table 2
23152865,23145088_C2,correlation_expectancy,MFG (medial frontal gyrus),midline,-2.0,35.0,48.0,TAL,Z,4.06,not_reported,EG > NE,Table 2
23152865,23145088_C2,correlation_expectancy,OFC (orbital frontal cortex),R,44.0,19.0,-13.0,TAL,Z,2.85,not_reported,EG > NE,Table 2
23152865,23145088_C2,correlation_expectancy,OFC (orbital frontal cortex),L,-42.0,25.0,-15.0,TAL,Z,3.27,not_reported,EG > NE,Table 2
23152865,23145088_C2,correlation_expectancy,DLPFC (dorsum lateral prefrontal cortex),R,42.0,38.0,26.0,TAL,Z,2.96,not_reported,EG > NE,Table 2
23152865,23145088_C2,correlation_expectancy,DLPFC (dorsum lateral prefrontal cortex),L,-24.0,61.0,8.0,TAL,Z,3.07,not_reported,EG > NE,Table 2
23152865,23145088_C2,correlation_expectancy,SII (secondary sensory cortex),R,67.0,-7.0,13.0,TAL,Z,2.85,not_reported,EG > NE,Table 2
